house_mnnmb,house_nm,spl_loca,spl_scale,ovhspz_yn,regtare_yn,prceilsys_yn,rebdproj_yn,pubhusdist_yn,lrscl_hussdedist_yn,npln_prvpubhus_yn,model_no,house_stl,splyar,gnrl_spl_hh_cnt,specl_spl_hh_cnt,mltchdrn_hshld_cnt,nwwds_hshld_cnt,lfe_frst_hshld_cnt,oldparnts_hshld_cnt,instt_rcmn_cnt,instt_rcmn_etc_cnt,rlct_instt_cnt,spl_amt,loan_posbl_amt
2022000112,휴안 더갤러리 오라,"제주특별자치도 제주시 오라이동 1364-1, 1364-3번지",48,N,N,N,N,N,N,N,04,078.6451A,101.0956,1,0,0,0,0,0,0,0,0,57950,34770.0
2022000112,휴안 더갤러리 오라,"제주특별자치도 제주시 오라이동 1364-1, 1364-3번지",48,N,N,N,N,N,N,N,05,079.0051 ,101.4886,15,0,0,0,0,0,0,0,0,56850,34110.0
2022000112,휴안 더갤러리 오라,"제주특별자치도 제주시 오라이동 1364-1, 1364-3번지",48,N,N,N,N,N,N,N,06,079.0051A,101.4886,2,0,0,0,0,0,0,0,0,55950,33570.0
2022000112,휴안 더갤러리 오라,"제주특별자치도 제주시 오라이동 1364-1, 1364-3번지",48,N,N,N,N,N,N,N,10,084.1076A,106.4239,2,0,0,0,0,0,0,0,0,59700,35820.0
2022000112,휴안 더갤러리 오라,"제주특별자치도 제주시 오라이동 1364-1, 1364-3번지",48,N,N,N,N,N,N,N,09,084.1076 ,106.4239,10,0,0,0,0,0,0,0,0,59600,35760.0
2022000112,휴안 더갤러리 오라,"제주특별자치도 제주시 오라이동 1364-1, 1364-3번지",48,N,N,N,N,N,N,N,08,083.9718 ,106.8716,6,0,0,0,0,0,0,0,0,59600,35760.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,04,059.9700C,81.0100,23,25,1,12,6,1,5,0,0,75790,37895.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,02,059.9000A,80.5000,148,190,15,82,44,15,34,0,0,76290,38145.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,03,059.8600B,80.6000,30,35,2,16,9,2,6,0,0,75790,37895.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,06,059.9400E,81.5000,18,20,1,9,5,1,4,0,0,75790,37895.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,05,059.8600D,80.7300,10,13,1,6,3,1,2,0,0,77400,38700.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,09,099.6800 ,131.7600,2,0,0,0,0,0,0,0,0,108330,54165.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,08,084.7700B,112.3400,3,0,0,0,0,0,0,0,0,95190,47595.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,07,084.9100A,112.5700,15,0,0,0,0,0,0,0,0,93970,46985.0
2022000116,안양역 푸르지오 더샵,경기도 안양시 만안구 안양동 97-3번지 일원,687,Y,Y,N,Y,N,N,N,01,041.8300 ,59.8400,82,73,0,37,20,0,16,0,0,53430,26715.0
2022000119,서울대입구역 더하이브 센트럴,서울특별시 관악구 봉천동 37-83번지 일원,35,Y,Y,N,Y,N,N,N,01,054.9200 ,76.4655,3,1,0,1,0,0,0,0,0,63600,31800.0
2022000119,서울대입구역 더하이브 센트럴,서울특별시 관악구 봉천동 37-83번지 일원,35,Y,Y,N,Y,N,N,N,04,059.7400C,83.8118,2,2,0,1,0,0,1,0,0,72900,36450.0
2022000119,서울대입구역 더하이브 센트럴,서울특별시 관악구 봉천동 37-83번지 일원,35,Y,Y,N,Y,N,N,N,03,059.7400B,83.9118,2,4,1,1,1,0,1,0,0,72900,36450.0
2022000119,서울대입구역 더하이브 센트럴,서울특별시 관악구 봉천동 37-83번지 일원,35,Y,Y,N,Y,N,N,N,02,059.7400A,83.9118,11,10,2,4,2,1,1,0,0,74000,37000.0
2022000120,가락마을6단지 중흥S-클래스 프라디움,"세종특별자치시 마음로 14(고운동, 가락마을6단지)",143,Y,Y,N,N,N,N,N,02,059.7236B,83.5095,9,19,3,6,6,1,3,0,0,17027,8513.5
2022000120,가락마을6단지 중흥S-클래스 프라디움,"세종특별자치시 마음로 14(고운동, 가락마을6단지)",143,Y,Y,N,N,N,N,N,01,059.6866A,83.0869,33,53,8,17,17,3,8,0,0,16882,8441.0
2022000120,가락마을6단지 중흥S-클래스 프라디움,"세종특별자치시 마음로 14(고운동, 가락마을6단지)",143,Y,Y,N,N,N,N,N,03,059.9942C,84.0359,10,19,3,6,6,1,3,0,0,17139,8569.5
2022000121,가락마을7단지 중흥S-클래스 프라디움,"세종특별자치시 마음안로 13(고운동, 가락마을7단지)",56,Y,Y,N,N,N,N,N,02,084.9981B,110.7031,1,1,0,1,0,0,0,0,0,22429,11214.5
2022000121,가락마을7단지 중흥S-클래스 프라디움,"세종특별자치시 마음안로 13(고운동, 가락마을7단지)",56,Y,Y,N,N,N,N,N,01,084.9931A,110.4674,16,31,5,9,10,1,6,0,0,22252,11126.0
2022000121,가락마을7단지 중흥S-클래스 프라디움,"세종특별자치시 마음안로 13(고운동, 가락마을7단지)",56,Y,Y,N,N,N,N,N,03,084.3617C,110.5159,3,4,1,1,1,1,0,0,0,22351,11175.5
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,02,112.9500D,136.8025,9,1,1,0,0,0,0,0,0,59460,29730.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,01,112.7300C,135.8498,12,3,2,0,0,1,0,0,0,58990,29495.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,05,119.4700P,145.2014,1,0,0,0,0,0,0,0,0,85900,42950.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,08,153.5200P,186.5608,1,0,0,0,0,0,0,0,0,145350,72675.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,06,123.4300F,149.2599,7,1,1,0,0,0,0,0,0,64610,32305.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,07,124.5400E,149.5748,7,1,1,0,0,0,0,0,0,64630,32315.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,04,113.1300B,136.5893,40,7,5,0,0,2,0,0,0,59360,29680.0
2022000123,마크원 순천,전라남도 순천시 강변로 893(석현동),99,N,Y,N,N,N,N,N,03,113.3900A,138.5279,8,1,1,0,0,0,0,0,0,60340,30170.0
2022000124,가야 봄여름가을겨울,부산광역시 부산진구 가야동 585,90,N,Y,N,N,N,N,N,03,082.9872 ,102.8397,17,19,4,7,3,1,4,0,0,51500,25750.0
2022000124,가야 봄여름가을겨울,부산광역시 부산진구 가야동 585,90,N,Y,N,N,N,N,N,01,053.6371 ,70.6456,9,9,1,4,3,0,1,0,0,28900,14450.0
2022000124,가야 봄여름가을겨울,부산광역시 부산진구 가야동 585,90,N,Y,N,N,N,N,N,02,074.1775 ,95.9572,17,19,4,7,3,1,4,0,0,48500,24250.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,04,084.9350B,112.6630,22,27,5,10,5,2,5,0,0,36490,21894.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,06,084.8990D,113.4240,6,4,1,2,1,0,0,0,0,35360,21216.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,07,084.7730E,113.2610,1,0,0,0,0,0,0,0,0,34240,20544.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,03,084.9700A,112.6820,28,31,6,12,6,2,5,0,0,35930,21558.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,02,082.5820 ,109.6040,1,0,0,0,0,0,0,0,0,33560,20136.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,01,059.9490 ,80.7420,16,18,3,6,3,1,5,0,0,25990,15594.0
2022000127,더 트루엘 포항,경상북도 포항시 남구 오천읍 구정리 528-9번지 일원,255,N,N,N,N,N,N,N,05,084.7730C,113.2610,49,52,10,20,10,2,10,0,0,36490,21894.0
2022000128,힐스테이트 세운 센트럴 1단지,서울특별시 중구 입정동 189-1번지 일원,165,Y,Y,Y,Y,N,N,N,04,059.9881A,89.9306,23,0,0,0,0,0,0,0,0,105720,52860.0
2022000128,힐스테이트 세운 센트럴 1단지,서울특별시 중구 입정동 189-1번지 일원,165,Y,Y,Y,Y,N,N,N,01,041.4983A,61.5097,14,10,2,4,2,0,2,0,0,65430,32715.0
2022000128,힐스테이트 세운 센트럴 1단지,서울특별시 중구 입정동 189-1번지 일원,165,Y,Y,Y,Y,N,N,N,05,059.7076B,88.7136,23,0,0,0,0,0,0,0,0,102130,51065.0
2022000128,힐스테이트 세운 센트럴 1단지,서울특별시 중구 입정동 189-1번지 일원,165,Y,Y,Y,Y,N,N,N,06,059.6641C,88.5013,24,0,0,0,0,0,0,0,0,99920,49960.0
2022000128,힐스테이트 세운 센트럴 1단지,서울특별시 중구 입정동 189-1번지 일원,165,Y,Y,Y,Y,N,N,N,03,049.2617F,73.4203,13,10,2,4,2,0,2,0,0,85410,42705.0
2022000128,힐스테이트 세운 센트럴 1단지,서울특별시 중구 입정동 189-1번지 일원,165,Y,Y,Y,Y,N,N,N,02,046.6997C,69.4034,26,22,4,9,4,1,4,0,0,74900,37450.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,09,059.9851A,93.7573,24,0,0,0,0,0,0,0,0,101580,50790.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,08,056.5067A,88.5152,9,0,0,0,0,0,0,0,0,95260,47630.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,07,049.9995D,78.8040,4,0,0,0,0,0,0,0,0,84800,42400.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,01,039.9690A,62.4006,4,0,0,0,0,0,0,0,0,61990,30995.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,02,042.2948A,65.7115,14,10,2,4,2,0,2,0,0,66290,33145.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,03,045.9844B,71.7381,39,38,7,15,7,2,7,0,0,74970,37485.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,04,049.2134A,76.9977,14,10,2,4,2,0,2,0,0,78960,39480.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,05,049.9619B,78.0191,14,10,2,4,2,0,2,0,0,79920,39960.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,06,049.9976C,77.7551,21,21,4,8,4,1,4,0,0,82870,41435.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,11,059.7446C,93.0957,15,0,0,0,0,0,0,0,0,101150,50575.0
2022000129,힐스테이트 세운 센트럴 2단지,서울특별시 중구 입정동 2-4번지 일원,264,Y,Y,Y,Y,N,N,N,10,059.9954B,94.0345,17,0,0,0,0,0,0,0,0,101200,50600.0
2022000130,전주 효자 엘르디움 에듀파크 아파트,전라북도 전주시 완산구 효자동2가 1117-146번지 일원,64,N,Y,N,N,N,N,N,02,084.3790B,114.0159,7,6,1,2,2,0,1,0,0,41770,20885.0
2022000130,전주 효자 엘르디움 에듀파크 아파트,전라북도 전주시 완산구 효자동2가 1117-146번지 일원,64,N,Y,N,N,N,N,N,03,084.3170C,113.0833,6,6,2,1,1,0,2,0,0,40280,20140.0
2022000130,전주 효자 엘르디움 에듀파크 아파트,전라북도 전주시 완산구 효자동2가 1117-146번지 일원,64,N,Y,N,N,N,N,N,04,084.8032D,113.4158,7,6,1,2,1,1,1,0,0,41430,20715.0
2022000130,전주 효자 엘르디움 에듀파크 아파트,전라북도 전주시 완산구 효자동2가 1117-146번지 일원,64,N,Y,N,N,N,N,N,01,084.8962A,114.2984,12,14,2,7,2,1,2,0,0,41760,20880.0
2022000131,부암2차 비스타동원 아트포레,부산광역시 부산진구 부암동 298-163번지 일원,440,N,Y,N,N,N,N,N,04,074.2438B,100.7536,1,0,0,0,0,0,0,0,0,48500,24250.0
2022000131,부암2차 비스타동원 아트포레,부산광역시 부산진구 부암동 298-163번지 일원,440,N,Y,N,N,N,N,N,03,074.2438 ,100.7376,50,55,16,16,10,3,10,0,0,54000,27000.0
2022000131,부암2차 비스타동원 아트포레,부산광역시 부산진구 부암동 298-163번지 일원,440,N,Y,N,N,N,N,N,02,059.9954B,81.9620,78,85,24,24,16,5,16,0,0,41300,20650.0
2022000131,부암2차 비스타동원 아트포레,부산광역시 부산진구 부암동 298-163번지 일원,440,N,Y,N,N,N,N,N,01,059.9902A,81.9951,53,63,18,18,12,3,12,0,0,43000,21500.0
2022000131,부암2차 비스타동원 아트포레,부산광역시 부산진구 부암동 298-163번지 일원,440,N,Y,N,N,N,N,N,05,084.9935 ,114.4864,25,30,8,8,6,2,6,0,0,63800,31900.0
2022000135,화순3차 한국아델리움,전라남도 화순군 화순읍 교리 98번지일원,135,N,N,N,N,N,N,N,04,073.9602A,101.6350,30,0,0,0,0,0,0,0,0,39200,23520.0
2022000135,화순3차 한국아델리움,전라남도 화순군 화순읍 교리 98번지일원,135,N,N,N,N,N,N,N,02,041.3016 ,57.7745,0,21,1,14,2,2,2,0,0,22600,13560.0
2022000135,화순3차 한국아델리움,전라남도 화순군 화순읍 교리 98번지일원,135,N,N,N,N,N,N,N,01,038.1976 ,53.1421,0,21,0,13,7,0,1,0,0,20700,12420.0
2022000135,화순3차 한국아델리움,전라남도 화순군 화순읍 교리 98번지일원,135,N,N,N,N,N,N,N,03,063.9463 ,88.1867,44,0,0,0,0,0,0,0,0,34100,20460.0
2022000135,화순3차 한국아델리움,전라남도 화순군 화순읍 교리 98번지일원,135,N,N,N,N,N,N,N,05,073.9737B,102.2118,19,0,0,0,0,0,0,0,0,39500,23700.0
2022000136,검단역 금강펜테리움 더 시글로 2차,인천광역시 서구 검단신도시 RC4BL 주상복합용지,483,Y,Y,Y,N,N,Y,N,01,084.9840A,115.2314,49,89,14,28,28,5,14,0,0,50700,25350.0
2022000136,검단역 금강펜테리움 더 시글로 2차,인천광역시 서구 검단신도시 RC4BL 주상복합용지,483,Y,Y,Y,N,N,Y,N,03,084.9811C,114.8826,61,112,18,35,35,6,18,0,0,50300,25150.0
2022000136,검단역 금강펜테리움 더 시글로 2차,인천광역시 서구 검단신도시 RC4BL 주상복합용지,483,Y,Y,Y,N,N,Y,N,04,084.9679D,115.2855,10,24,4,7,7,2,4,0,0,49800,24900.0
2022000136,검단역 금강펜테리움 더 시글로 2차,인천광역시 서구 검단신도시 RC4BL 주상복합용지,483,Y,Y,Y,N,N,Y,N,02,084.9060B,115.2129,49,89,14,28,28,5,14,0,0,50300,25150.0
2022000137,힐스테이트 검단 웰카운티(민영주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),462,Y,Y,Y,N,N,Y,N,04,099.5477D,127.2196,2,0,0,0,0,0,0,0,0,47500,23750.0
2022000137,힐스테이트 검단 웰카운티(민영주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),462,Y,Y,Y,N,N,Y,N,02,099.0528B,126.4350,127,19,14,0,0,5,0,0,0,53400,26700.0
2022000137,힐스테이트 검단 웰카운티(민영주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),462,Y,Y,Y,N,N,Y,N,05,125.1938P,163.0805,5,0,0,0,0,0,0,0,0,85400,42700.0
2022000137,힐스테이트 검단 웰카운티(민영주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),462,Y,Y,Y,N,N,Y,N,01,099.4559A,127.3991,191,28,21,0,0,7,0,0,0,53800,26900.0
2022000137,힐스테이트 검단 웰카운티(민영주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),462,Y,Y,Y,N,N,Y,N,03,099.7011C,127.5501,78,12,9,0,0,3,0,0,0,54000,27000.0
2022000138,힐스테이트 검단 웰카운티(공공분양주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),1073,Y,Y,Y,N,Y,Y,N,04,084.8219B,108.7496,15,60,7,22,18,3,10,0,0,45000,22500.0
2022000138,힐스테이트 검단 웰카운티(공공분양주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),1073,Y,Y,Y,N,Y,Y,N,01,074.9929A,96.8292,15,85,10,30,25,5,15,0,0,40100,20050.0
2022000138,힐스테이트 검단 웰카운티(공공분양주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),1073,Y,Y,Y,N,Y,Y,N,05,084.4775C,108.9002,49,262,31,93,77,15,46,0,0,44200,22100.0
2022000138,힐스테이트 검단 웰카운티(공공분양주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),1073,Y,Y,Y,N,Y,Y,N,02,074.8183B,96.4780,9,41,5,15,12,2,7,0,0,39600,19800.0
2022000138,힐스테이트 검단 웰카운티(공공분양주택),인천광역시 서구 불로동 116(검단신도시 AA16BL),1073,Y,Y,Y,N,Y,Y,N,03,084.8216A,108.1547,84,453,53,160,133,26,81,0,0,45200,22600.0
2022000139,이천 백사지구 1BL 신안실크밸리,경기도 이천시 백사면 모전리 1-11외 33필지,880,N,N,N,N,N,N,N,05,084.8483T,112.3086,6,0,0,0,0,0,0,0,0,48700,29220.0
2022000139,이천 백사지구 1BL 신안실크밸리,경기도 이천시 백사면 모전리 1-11외 33필지,880,N,N,N,N,N,N,N,04,084.9339 ,110.2002,101,115,22,43,22,6,22,0,0,42800,25680.0
2022000139,이천 백사지구 1BL 신안실크밸리,경기도 이천시 백사면 모전리 1-11외 33필지,880,N,N,N,N,N,N,N,03,078.9942B,102.9888,70,80,15,30,15,5,15,0,0,39900,23940.0
2022000139,이천 백사지구 1BL 신안실크밸리,경기도 이천시 백사면 모전리 1-11외 33필지,880,N,N,N,N,N,N,N,02,078.9971A,102.6163,157,179,34,67,34,10,34,0,0,40400,24240.0
2022000139,이천 백사지구 1BL 신안실크밸리,경기도 이천시 백사면 모전리 1-11외 33필지,880,N,N,N,N,N,N,N,01,070.7337 ,92.6309,82,90,17,34,17,5,17,0,0,36600,21960.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,06,110.9811A,144.3269,138,21,16,0,0,5,0,0,0,62900,31450.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,03,084.8196A,110.7933,73,122,19,39,39,6,19,0,0,47600,23800.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,04,084.7923B,110.8195,120,204,32,65,65,10,32,0,0,47300,23650.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,05,084.9194C,111.4226,51,86,14,27,27,4,14,0,0,47300,23650.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,08,110.8098C,145.2484,145,21,16,0,0,5,0,0,0,62300,31150.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,07,110.8875B,143.4499,184,28,22,0,0,6,0,0,0,62100,31050.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,01,074.9169A,97.8259,155,265,42,84,84,13,42,0,0,41000,20500.0
2022000140,제일풍경채 검단Ⅱ,인천광역시 서구 불로동 AB18BL,1734,Y,Y,Y,N,N,Y,N,02,074.8191B,98.7585,46,75,12,24,24,3,12,0,0,40000,20000.0
2022000141,삼호 비스타동원,"울산광역시 남구 삼호로 68(무거동, 삼호주공아파트)",108,N,Y,N,Y,N,N,N,02,084.9965A,113.8158,4,5,1,2,1,0,1,0,0,67380,33690.0
2022000141,삼호 비스타동원,"울산광역시 남구 삼호로 68(무거동, 삼호주공아파트)",108,N,Y,N,Y,N,N,N,01,059.9263 ,81.1354,37,48,12,17,8,3,8,0,0,45250,22625.0
2022000141,삼호 비스타동원,"울산광역시 남구 삼호로 68(무거동, 삼호주공아파트)",108,N,Y,N,Y,N,N,N,03,084.9996B,115.1646,9,5,1,2,1,0,1,0,0,66780,33390.0
2022000142,대구역자이 더 스타,대구광역시 북구 칠성동2가 500-2번지 일원,424,N,Y,N,N,N,N,N,03,084.7313B,115.8966,83,86,16,33,16,5,16,0,0,58200,29100.0
2022000142,대구역자이 더 스타,대구광역시 북구 칠성동2가 500-2번지 일원,424,N,Y,N,N,N,N,N,04,084.9245C,117.8482,42,42,8,16,8,2,8,0,0,57700,28850.0
2022000142,대구역자이 더 스타,대구광역시 북구 칠성동2가 500-2번지 일원,424,N,Y,N,N,N,N,N,06,113.1556B,156.2553,1,0,0,0,0,0,0,0,0,131970,65985.0
2022000142,대구역자이 더 스타,대구광역시 북구 칠성동2가 500-2번지 일원,424,N,Y,N,N,N,N,N,01,077.8107A,108.9405,42,42,8,16,8,2,8,0,0,54440,27220.0
2022000142,대구역자이 더 스타,대구광역시 북구 칠성동2가 500-2번지 일원,424,N,Y,N,N,N,N,N,05,113.1556A,156.2633,2,0,0,0,0,0,0,0,0,131970,65985.0
2022000142,대구역자이 더 스타,대구광역시 북구 칠성동2가 500-2번지 일원,424,N,Y,N,N,N,N,N,02,084.7270A,117.0741,42,42,8,16,8,2,8,0,0,57620,28810.0
2022000143,아산 벨코어 스위첸,충청남도 아산시 모종동 555-1외,299,N,N,N,N,N,N,N,05,092.9380A,124.9631,34,4,3,0,0,1,0,0,0,48900,29340.0
2022000143,아산 벨코어 스위첸,충청남도 아산시 모종동 555-1외,299,N,N,N,N,N,N,N,01,084.7785A,115.8816,38,36,7,14,7,2,6,0,0,46000,27600.0
2022000143,아산 벨코어 스위첸,충청남도 아산시 모종동 555-1외,299,N,N,N,N,N,N,N,02,084.6993B,116.9789,38,37,7,15,7,2,6,0,0,46300,27780.0
2022000143,아산 벨코어 스위첸,충청남도 아산시 모종동 555-1외,299,N,N,N,N,N,N,N,03,084.9412C,116.0617,20,18,3,7,3,1,4,0,0,45500,27300.0
2022000143,아산 벨코어 스위첸,충청남도 아산시 모종동 555-1외,299,N,N,N,N,N,N,N,04,084.8905D,116.6694,19,18,3,7,3,1,4,0,0,46500,27900.0
2022000143,아산 벨코어 스위첸,충청남도 아산시 모종동 555-1외,299,N,N,N,N,N,N,N,06,092.9696B,126.2293,33,4,3,0,0,1,0,0,0,49500,29700.0
2022000147,화성 비봉 B-4BL 우미린,경기도 화성시 비봉면 삼화리 500,798,N,Y,Y,N,Y,Y,Y,01,084.9927A,111.7345,209,352,56,112,112,16,56,0,0,39300,19650.0
2022000147,화성 비봉 B-4BL 우미린,경기도 화성시 비봉면 삼화리 500,798,N,Y,Y,N,Y,Y,Y,03,084.9751C,113.0194,29,44,7,14,14,2,7,0,0,38560,19280.0
2022000147,화성 비봉 B-4BL 우미린,경기도 화성시 비봉면 삼화리 500,798,N,Y,Y,N,Y,Y,Y,02,084.9960B,112.2256,64,100,16,32,32,4,16,0,0,38090,19045.0
2022000149,주문진 삼부르네상스 오션포레,강원도 강릉시 주문진읍 교항리 244-7외 9필지,234,N,N,N,N,N,N,N,04,084.8636 ,112.1390,29,31,6,12,6,1,6,0,0,32970,19782.0
2022000149,주문진 삼부르네상스 오션포레,강원도 강릉시 주문진읍 교항리 244-7외 9필지,234,N,N,N,N,N,N,N,02,077.1066A,102.7981,33,37,7,14,7,2,7,0,0,30290,18174.0
